name,screen_name,id,party,mention,date,tweet_id
"Brugger, Agnieszka",agnieszka_mdb,172269309,Bündnis 90/Die Grünen,ReporterOG,2020-07-06,1280080752311484416
"Brunner, Dr. Karl-Heinz",BrunnerGanzOhr,882929865535705088,SPD,bpol_by,2020-06-18,1273582525991002114
"Brunner, Dr. Karl-Heinz",BrunnerGanzOhr,882929865535705088,SPD,BR24,2020-06-18,1273582525991002114
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,cducsubt,2020-01-11,1216056310090928130
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,marcobuelow,2020-03-24,1242411490172383232
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,beyond_ideology,2020-04-01,1245304154689601537
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,onachtwey,2020-04-04,1246466422273867776
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,marcobuelow,2020-06-21,1274770205995122696
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,peteraltmaier,2020-07-09,1281114060956844032
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,AZ_Augsburg,2020-07-09,1281114060956844032
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,MFratzscher,2020-10-28,1321523378155593728
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,sgtpepinho,2020-10-28,1321523378155593728
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,OlafScholz,2020-12-02,1334046559374372865
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,SvenjaSchulze68,2020-12-02,1334046559374372865
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,Tagesspiegel,2020-12-02,1334046559374372865
"Bülow, Marco",marcobuelow,52119203,Fraktionslos,DortmundAirport,2020-12-22,1341424836904673282
"Castellucci, Prof. Dr. Lars",larscastellucci,17469649,SPD,SPD_LSA,2020-04-06,1247100046123896835
"Castellucci, Prof. Dr. Lars",larscastellucci,17469649,SPD,N_Voegele,2020-11-18,1329130069281869831
"Castellucci, Prof. Dr. Lars",larscastellucci,17469649,SPD,derspiegel,2020-11-18,1329130069281869831
"Castellucci, Prof. Dr. Lars",larscastellucci,17469649,SPD,LHreports,2020-11-18,1329130069281869831
"Dagdelen, Sevim",SevimDagdelen,139407967,Die Linke,bundeswehrInfo,2020-03-13,1238514094782775302
"Dagdelen, Sevim",SevimDagdelen,139407967,Die Linke,rki_de,2020-03-29,1244177155325648896
"Dehm, Dr. Diether",Diether_Dehm,20986770,Die Linke,Diether_Dehm,2020-01-04,1213548482470064129
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,just_ethics,2020-04-20,1252173156053389315
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,diakonie,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,AWOBund,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,NAK_EAPN,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKHW_de,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKSB_Bund,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,VAMV_BV,2020-04-23,1253210489993211904
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,diakonie,2020-04-23,1253274277605974016
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,AWOBund,2020-04-23,1253274277605974016
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,NAK_EAPN,2020-04-23,1253274277605974016
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKHW_de,2020-04-23,1253274277605974016
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,VAMV_BV,2020-04-23,1253274277605974016
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,dgb_news,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,Paritaet,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,AWo,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,diakonie,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKSB_Bund,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKHW_de,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,campact,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,foodwatch_de,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,VdK_Deutschland,2020-05-02,1256494730604695557
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DKHW_de,2020-06-02,1267803990672248833
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,bsk_presse,2020-06-02,1267803990672248833
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,JorgWojahn,2020-06-12,1271313782191595520
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-06-12,1271313782191595520
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,BMBF_Bund,2020-06-12,1271313782191595520
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,BMBF_Bund,2020-07-17,1284219008108113922
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DSW_Tweet,2020-07-17,1284219008108113922
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-08-12,1293544000440414210
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,AZ_Augsburg,2020-08-13,1293883606214082565
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,aniesmann,2020-08-17,1295222889642430466
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,fdp,2020-09-06,1302488965795151872
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,Wissing,2020-09-06,1302488965795151872
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,paul_starzmann,2020-09-06,1302488965795151872
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,Tagesspiegel,2020-09-06,1302488965795151872
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ErfolgsfaktorF,2020-09-17,1306520894081298433
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DIHK_News,2020-09-17,1306520894081298433
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,DIW_Berlin,2020-09-17,1306520894081298433
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-10-01,1311663908491415554
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-10-01,1311715788580159495
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-10-02,1311976605489803266
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,GoeringEckardt,2020-11-03,1323648739173695489
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,ekindeligoez,2020-11-10,1326210235384606721
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,GrueneBundestag,2020-11-17,1328664299494117377
"Deligöz, Ekin",ekindeligoez,22125770,Bündnis 90/Die Grünen,SZ,2020-12-07,1335959825658884097
"Dittmar, Sabine",dittmarsabine,1872648764,SPD,spdbt,2020-07-01,1278333691845054465
"Dittmar, Sabine",dittmarsabine,1872648764,SPD,dittmarsabine,2020-11-26,1331902074683072513
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,katjadoerner,2020-03-20,1241041580011765763
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,tagesschau,2020-03-29,1244286573073420288
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,ABaerbock,2020-04-16,1250706010035171328
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,IlonaKickbusch,2020-07-24,1286581072524869633
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,GHC_IHEID,2020-07-24,1286581072524869633
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,giz_gmbh,2020-07-24,1286581072524869633
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,gaborhalasz1,2020-08-07,1291834737477259265
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,GrueneBundestag,2020-11-12,1326842655146381313
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,bundeswehrInfo,2020-11-12,1326915940773203969
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,SKB_JSES,2020-11-12,1326915940773203969
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,GrueneBundestag,2020-11-17,1328664299494117377
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,katjadoerner,2020-12-13,1338161858533089280
"Dörner, Katja",katjadoerner,19738866,Bündnis 90/Die Grünen,BundesstadtBonn,2020-12-13,1338161858533089280
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,faznet,2020-03-08,1236574736987172869
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,berlindirekt,2020-03-08,1236574736987172869
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,welt,2020-04-14,1250111973653700609
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,AZ_Augsburg,2020-04-21,1252506912228327424
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,zeitonline,2020-10-18,1317736087289270272
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,katdro,2020-10-28,1321438182748131334
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,GrueneBundestag,2020-10-28,1321438182748131334
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,peteraltmaier,2020-10-28,1321438182748131334
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,katdro,2020-11-11,1326460480433565699
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,GrueneBundestag,2020-11-11,1326460480433565699
"Dröge, Katharina",katdro,15722010,Bündnis 90/Die Grünen,peteraltmaier,2020-11-11,1326460480433565699
"Ernst, Klaus",ernst_klaus,64994645,Die Linke,tom_krebs_,2020-03-19,1240544555277135872
"Ernst, Klaus",ernst_klaus,64994645,Die Linke,Linksfraktion,2020-04-05,1246883341095383042
"Ernst, Klaus",ernst_klaus,64994645,Die Linke,SusanneFerschl,2020-04-22,1253026405975293958
"Ernst, Klaus",ernst_klaus,64994645,Die Linke,Linksfraktion,2020-11-18,1328982269940420608
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-03-25,1242927439636049920
"Esken, Saskia",EskenSaskia,1423622834,SPD,spdde,2020-03-30,1244648306795569152
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-03-30,1244648306795569152
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,spdde,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,StZ_NEWS,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,StN_News,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,sdake,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,Poertner,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,Rafael1919,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,SiriWarrlich,2020-03-31,1244919490472787969
"Esken, Saskia",EskenSaskia,1423622834,SPD,cducsubt,2020-04-01,1245248474360303616
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-04-01,1245267579486248960
"Esken, Saskia",EskenSaskia,1423622834,SPD,BMBF_Bund,2020-04-03,1246092513267589122
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-04-13,1249658223784873991
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-04-19,1251925067371593733
"Esken, Saskia",EskenSaskia,1423622834,SPD,OlafScholz,2020-04-24,1253560668642574336
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-04-24,1253560668642574336
"Esken, Saskia",EskenSaskia,1423622834,SPD,katarinabarley,2020-04-24,1253696460513775617
"Esken, Saskia",EskenSaskia,1423622834,SPD,schirdewan,2020-04-24,1253696460513775617
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-05-08,1258789119158820866
"Esken, Saskia",EskenSaskia,1423622834,SPD,hubertus_heil,2020-05-08,1258789119158820866
"Esken, Saskia",EskenSaskia,1423622834,SPD,XING_de,2020-05-08,1258789119158820866
"Esken, Saskia",EskenSaskia,1423622834,SPD,fdp,2020-05-09,1259252358997032961
"Esken, Saskia",EskenSaskia,1423622834,SPD,FESonline,2020-05-23,1264090445862273024
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-05-25,1264935135977373697
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-06-05,1268919990226386949
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-07-23,1286201310702903299
"Esken, Saskia",EskenSaskia,1423622834,SPD,spdde,2020-07-23,1286201310702903299
"Esken, Saskia",EskenSaskia,1423622834,SPD,FAZ_NET,2020-08-26,1298575853144743936
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-08-26,1298575853144743936
"Esken, Saskia",EskenSaskia,1423622834,SPD,FidK_Bund,2020-11-07,1325174182196379654
"Esken, Saskia",EskenSaskia,1423622834,SPD,FidK_Bund,2020-11-07,1325174182196379654
"Esken, Saskia",EskenSaskia,1423622834,SPD,ManfredWeber,2020-12-06,1335540887439503360
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-12-06,1335540887439503360
"Esken, Saskia",EskenSaskia,1423622834,SPD,SZ,2020-12-06,1335540887439503360
"Esken, Saskia",EskenSaskia,1423622834,SPD,akademie_abp,2020-12-06,1335540887439503360
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-12-11,1337357870397075457
"Esken, Saskia",EskenSaskia,1423622834,SPD,LisaSLaurent,2020-12-11,1337357870397075457
"Esken, Saskia",EskenSaskia,1423622834,SPD,polenz_r,2020-12-11,1337357870397075457
"Esken, Saskia",EskenSaskia,1423622834,SPD,EskenSaskia,2020-12-16,1339080649622294528
"Esken, Saskia",EskenSaskia,1423622834,SPD,jensspahn,2020-12-16,1339080649622294528
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,SanDstBw,2020-01-29,1222512185575952386
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,SanDstBw,2020-03-16,1239658154624978949
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,DieReserve,2020-03-16,1239658154624978949
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,Tagesspiegel,2020-03-16,1239658154624978949
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,KV_Hessen,2020-03-18,1240231599574323200
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,Stadt_FFM,2020-03-18,1240231599574323200
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,akk,2020-03-19,1240646780460716034
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,FinancialTimes,2020-03-20,1240915915845353472
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,SanDstBw,2020-03-28,1243854473790971904
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,GermaniaItalia,2020-03-28,1243854473790971904
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,BaainBw,2020-04-02,1245658289330741248
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,OlafScholz,2020-04-06,1247043372948348929
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,ClaudMajor,2020-04-07,1247527264134131712
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,reportmuenchen,2020-04-22,1253006164666855425
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,BuendnisNK,2020-05-06,1258009810064343040
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,DAGATAGermany,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,DrStefanieBabst,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,fritzfelgentreu,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,SiemtjeMdB,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,nouripour,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,yata_ger,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,GSPSipo,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,hjgiessmann,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,Sicherheitspod,2020-05-07,1258406647283757057
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,Senat_Hamburg,2020-05-12,1260246735345135617
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,DAGATAGermany,2020-05-31,1267043922422964224
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,SiemtjeMdB,2020-06-20,1274270585246437376
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,derspiegel,2020-06-20,1274270585246437376
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,hubertus_heil,2020-06-22,1275005911224942592
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,rbb24,2020-06-23,1275342879561592833
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,CDU,2020-06-26,1276500747677585408
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,akk,2020-06-26,1276500747677585408
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,fritzfelgentreu,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,NilsSchmid,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,n_roettgen,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,welt,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,amdescotes,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,francediplo_de,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,AllemagneDiplo,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,spd,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,CSU,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,CDU,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,senateursPS,2020-07-20,1285124346936283136
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,welt,2020-08-06,1291230016072634368
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,bundeswehrInfo,2020-08-24,1297952010734645250
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,KreisVG,2020-08-24,1297952010734645250
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,dgapev,2020-10-01,1311538952072036354
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,bodoramelow,2020-10-16,1316989599370170369
"Felgentreu, Dr. Fritz",fritzfelgentreu,2805274855,SPD,spdbt,2020-10-27,1321146596684423168
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,MatthiasGastel,2020-04-07,1247504993218891778
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,fbrantner,2020-04-17,1251206400799387651
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,MatthiasGastel,2020-04-17,1251206400799387651
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,DB_Info,2020-05-18,1262352736923914240
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,DeineEVG,2020-05-18,1262352736923914240
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,MatthiasGastel,2020-05-18,1262352736923914240
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,Die_Gruenen,2020-05-18,1262352736923914240
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,MatthiasGastel,2020-06-17,1273265790490497024
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,faznet,2020-06-17,1273265790490497024
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,StadtBoeblingen,2020-07-08,1280864809391702018
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,ADFC_BW,2020-07-08,1280864809391702018
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,bwegtBW,2020-08-07,1291737596977192960
"Gastel, Matthias",MatthiasGastel,727782559,Bündnis 90/Die Grünen,DB_Presse,2020-08-07,1291737596977192960
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,PEI_Germany,2020-03-09,1237021778322522112
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,unidue,2020-03-11,1237689836401840128
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,UniklinikEssen,2020-03-11,1237689836401840128
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,AnjaKarliczek,2020-03-13,1238458562617257985
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,KaiGehring,2020-03-15,1239214709993283587
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,CEPIvaccines,2020-03-15,1239214709993283587
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,bvoegd,2020-03-19,1240609712518893569
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,Tagesspiegel,2020-03-24,1242478650408292352
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,c_drosten,2020-03-31,1244912738297618433
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,dfg_public,2020-04-20,1252158688011472896
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,stifterverband,2020-04-20,1252158688011472896
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,braincityb,2020-04-20,1252158688011472896
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,HumboldtUni,2020-04-20,1252158688011472896
"Gehring, Kai",KaiGehring,110368456,Bündnis 90/Die Grünen,ChariteBerlin,2020-04-20,1252158688011472896
